title,titleUrl,time,channel_name,channel_url,date,year,month,month_name,weekday,day,hour,minute
¡Cristiano Ronaldo te da la bienvenida a UR Cristiano!,https://www.youtube.com/watch?v=-vwNPsvZ0Sc,2024-08-21 18:25:51.076000+00:00,UR · Cristiano,https://www.youtube.com/channel/UCtxD0x6AuNNqdXO9Wp5GHew,2024-08-21,2024,8,August,Wednesday,21,18,25
When I met the most famous Cristiano,https://www.youtube.com/watch?v=jeDKsg8r3ew,2024-08-21 18:25:00.607000+00:00,UR · Cristiano,https://www.youtube.com/channel/UCtxD0x6AuNNqdXO9Wp5GHew,2024-08-21,2024,8,August,Wednesday,21,18,25
Georgina y yo te contamos de qué trata #UR Cristiano,https://www.youtube.com/watch?v=ORc2270vgqs,2024-08-21 15:12:42.022000+00:00,UR · Cristiano,https://www.youtube.com/channel/UCtxD0x6AuNNqdXO9Wp5GHew,2024-08-21,2024,8,August,Wednesday,21,15,12
My First Tech Product is Coming ! *Layers*,https://www.youtube.com/watch?v=IK5kbcMptxk,2024-08-19 13:35:39.293000+00:00,Tech Burner,https://www.youtube.com/channel/UCXUJJNoP1QupwsYIWFXmsZg,2024-08-19,2024,8,August,Monday,19,13,35
8K Karva Do 💝| bgmi | pubg | gaming |#shorts #bgmi #gaming,https://www.youtube.com/watch?v=XGLA56SM10A,2024-08-19 13:35:15.526000+00:00,AbhiiXSlayeR,https://www.youtube.com/channel/UC_wXV71zpLlT3b7Z4aQKerA,2024-08-19,2024,8,August,Monday,19,13,35
This Only Happens In Dubai #travel #india #car,https://www.youtube.com/watch?v=8rsWcLzjkys,2024-08-14 09:20:04.849000+00:00,IAMHVR,https://www.youtube.com/channel/UC7eTc0Iuv1LoRpo76PdxW7w,2024-08-14,2024,8,August,Wednesday,14,9,20
Free google online  certificate courses/ google garage #shorts,https://www.youtube.com/watch?v=r98HvGKTBk8,2024-08-14 07:33:47.481000+00:00,Learn Modern Education,https://www.youtube.com/channel/UCkgFoDLJgR-fL1ytjYmfC-g,2024-08-14,2024,8,August,Wednesday,14,7,33
I Built Minecraft's Safest Base,https://www.youtube.com/watch?v=Ku-Lf7hgMos,2024-08-12 22:55:23.591000+00:00,Carvs,https://www.youtube.com/channel/UCOVTTjN8BndrmcamYQ8MWxg,2024-08-12,2024,8,August,Monday,12,22,55
Speed Takes The WORLDS HARDEST QUIZ 2..,https://www.youtube.com/watch?v=R2PsQyXj9Es,2024-08-12 22:27:49.647000+00:00,Live Speedy,https://www.youtube.com/channel/UC2bW_AY9BlbYLGJSXAbjS4Q,2024-08-12,2024,8,August,Monday,12,22,27
The Match That Made Real Madrid Buy Cristiano Ronaldo,https://www.youtube.com/watch?v=Nf66F4TK66I,2024-08-12 22:14:30.229000+00:00,Moon Ball,https://www.youtube.com/channel/UCm3UCud_j3soG8en1fV2bBg,2024-08-12,2024,8,August,Monday,12,22,14
I Hired PRO BGMI COACH & Pretended to be a Noob || Prank,https://www.youtube.com/watch?v=Ve4pot6kWgg,2024-08-12 22:14:03.786000+00:00,SoulAman,https://www.youtube.com/channel/UC8WflNvMem7FJKbeFuw5jFQ,2024-08-12,2024,8,August,Monday,12,22,14
Forged in Fire: TOP 5 DEADLIEST WEAPONS FROM INDIA | History,https://www.youtube.com/watch?v=Gv4Af83KFrE,2024-08-12 22:12:16.413000+00:00,HISTORY,https://www.youtube.com/channel/UC9MAhZQQd9egwWCxrwSIsJQ,2024-08-12,2024,8,August,Monday,12,22,12
YOU WILL FORGET ABOUT WWE AFTER WATCHING THIS,https://www.youtube.com/watch?v=R6t0f1_vwno,2024-08-12 22:11:20.260000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-12,2024,8,August,Monday,12,22,11
College Scavenger Hunt,https://www.youtube.com/watch?v=uuru9KwDrGQ,2024-08-12 22:10:46.983000+00:00,Family Friendly,https://www.youtube.com/channel/UCrR-9qug_zHoiBBGTXGP2Hw,2024-08-12,2024,8,August,Monday,12,22,10
From KISSING to CLIMAX: The Ultimate KAMASUTRA Guide by Seema Anand@SeemaAnandStoryTelling,https://www.youtube.com/watch?v=pKqjVgeDWyc,2024-08-12 22:06:18.137000+00:00,PG Radio Clips,https://www.youtube.com/channel/UCf6OuKUosovwkfr44t6qO9Q,2024-08-12,2024,8,August,Monday,12,22,6
Boosted Makelele & Veron! eFootball 2025 epic exchange warning,https://www.youtube.com/watch?v=deKP153ypJc,2024-08-12 22:03:34.126000+00:00,AlexND,https://www.youtube.com/channel/UC4wdy2yCCb6ELcsNsx3xPiA,2024-08-12,2024,8,August,Monday,12,22,3
Get Contract Renewal Tickets For Free Epic Booster Chance Deals In eFootball™ v4.0.0 🤩🔥,https://www.youtube.com/watch?v=L5l2TKoznGk,2024-08-12 21:59:43.908000+00:00,WhiteG-99P,https://www.youtube.com/channel/UC08zyEX9amyrnW49lgpIjMA,2024-08-12,2024,8,August,Monday,12,21,59
Everything You Need To Know About Efootball 25 Update🔥,https://www.youtube.com/watch?v=44u79cAMFE4,2024-08-12 21:18:16.817000+00:00,LIARS FC Soccerworld,https://www.youtube.com/channel/UC1qjTZAkimFkNSLMAZyIc5Q,2024-08-12,2024,8,August,Monday,12,21,18
How I cracked Data Analyst Job @Barclays in just 3 months | FREE Resources,https://www.youtube.com/watch?v=2eWSVSasmoA,2024-08-12 21:16:37.683000+00:00,Noodle Brain,https://www.youtube.com/channel/UCn2GWxSsRZp_WzrdAq1GY3w,2024-08-12,2024,8,August,Monday,12,21,16
[HINDI] 2024 Android BGMS Season - 3 | Who will join the Hall of Fame?  | Grand Finals - Day 3,https://www.youtube.com/watch?v=FVtmI9SWH1A,2024-08-12 21:15:50.585000+00:00,NODWIN Gaming,https://www.youtube.com/channel/UCbgq4Y6WypFnBBzrBDgR0zA,2024-08-12,2024,8,August,Monday,12,21,15
THE DUMBEST PUBG PLAYER IN THE WORLD feat. @SamayRainaOfficial | PUBG FUNNY MOMENTS,https://www.youtube.com/watch?v=AsoCSdVb4NI,2024-08-12 21:14:16.920000+00:00,Tanmay Bhat,https://www.youtube.com/channel/UC0rE2qq81of4fojo-KhO5rg,2024-08-12,2024,8,August,Monday,12,21,14
Tata Offering FREE Online Internships | Data Science Internship for Students & Graduates in 2024,https://www.youtube.com/watch?v=KrgB_nG17mI,2024-08-12 21:13:29.257000+00:00,Tricky Man,https://www.youtube.com/channel/UCBm0hPI-ykEloE6c8Tf15Vw,2024-08-12,2024,8,August,Monday,12,21,13
LeetCode was HARD until I Learned these 15 Patterns,https://www.youtube.com/watch?v=DjYZk8nrXVY,2024-08-12 21:11:31.778000+00:00,Ashish Pratap Singh,https://www.youtube.com/channel/UCUicT5osQLEL11TimsC8I1g,2024-08-12,2024,8,August,Monday,12,21,11
Paid Internships | Data Science Internships | Freshers can Apply | Internships 2024 | Shubham Shah,https://www.youtube.com/watch?v=Cem8rElhZQU,2024-08-07 18:01:27.707000+00:00,Shubham Yogendrakumar Shah,https://www.youtube.com/channel/UCFvZJeza8kzMlWSSTqSKoxQ,2024-08-07,2024,8,August,Wednesday,7,18,1
How I Solved 1000+ DSA Problems | My 7 Month Preparation Strategy Shared | Internships & Placements,https://www.youtube.com/watch?v=UAg5zf0lNKk,2024-08-07 07:45:59.793000+00:00,Sahil Agrawal,https://www.youtube.com/channel/UCnDOxNor7MQmcuousyB3qqw,2024-08-07,2024,8,August,Wednesday,7,7,45
Secrets to Crack Flipkart GRID from GRID Finalist |  Problem Statement | Quiz | SDE Intern/FTE,https://www.youtube.com/watch?v=05dwAAGgw5o,2024-08-07 07:29:56.575000+00:00,Kushal Vijay,https://www.youtube.com/channel/UCOZMPD9TMk0C4yipWBaPZ7w,2024-08-07,2024,8,August,Wednesday,7,7,29
No one will tell you this Off Campus Placement strategy (REAL EXAMPLE) | Get your resume shortlisted,https://www.youtube.com/watch?v=2aHnI2171l0,2024-08-07 05:12:38.875000+00:00,Anshika Gupta,https://www.youtube.com/channel/UCXiFvBv-DKqGdB8Oaz5fJ1A,2024-08-07,2024,8,August,Wednesday,7,5,12
बालों का झड़ना बाल सफेद होना रोकें इस्तमाल करें दुनिया का Best Shampoo | Fit Tuber Hindi,https://www.youtube.com/watch?v=LyYxkOKEJX4,2024-08-06 12:35:08.956000+00:00,Fit Tuber Hindi,https://www.youtube.com/channel/UCDWVNwQce16D16tPc5NBYlQ,2024-08-06,2024,8,August,Tuesday,6,12,35
Orgasure Reetha Powder for Hair care and Hair Growth #haircare #orgasure #naturalproducts #reetha,https://www.youtube.com/watch?v=Dk6aFLQ2-H8,2024-08-06 12:34:50.991000+00:00,Hennahub India,https://www.youtube.com/channel/UCpRU2CFGcsTv2JoJwWHoBoA,2024-08-06,2024,8,August,Tuesday,6,12,34
how to make reetha powder for hair shampoo and conditioner #shortsvideo #shortsfeed,https://www.youtube.com/watch?v=4lY5kXx-Yfo,2024-08-06 12:34:45.131000+00:00,Healthy With Ravneet Bhalla,https://www.youtube.com/channel/UC96RQx91IcuvpWy0V71pabA,2024-08-06,2024,8,August,Tuesday,6,12,34
How to wash Hair with Reetha #glowyourself #hairgrowthchallange #haircare #hairshampoo #shorts,https://www.youtube.com/watch?v=qV04w7MmEAY,2024-08-06 12:33:58.711000+00:00,Glow Yourself 💕💄,https://www.youtube.com/channel/UC9H6xH4t2dREDy2cC8AC7iQ,2024-08-06,2024,8,August,Tuesday,6,12,33
Scalp Treatment for Dandruff/Buildup,https://www.youtube.com/watch?v=BTuJgvbsNBY,2024-08-06 12:33:22.876000+00:00,Jernigan's Hair Replacement Clinic,https://www.youtube.com/channel/UCoIMw6ShSC1cZGkkBSKPbIA,2024-08-06,2024,8,August,Tuesday,6,12,33
ULTIMATE Hair Care Routine to Stop Hair Fall & Hair Thinning Permanently (Men & Women),https://www.youtube.com/watch?v=BNDrajnXIko,2024-08-06 12:30:30.094000+00:00,Fit Tuber,https://www.youtube.com/channel/UCYC6Vcczj8v-Y5OgpEJTFBw,2024-08-06,2024,8,August,Tuesday,6,12,30
Dandruff का Permanent Solution at Home (For Men & Women),https://www.youtube.com/watch?v=6JEa9BjJ6iQ,2024-08-06 12:29:33.189000+00:00,Fit Tuber Hindi,https://www.youtube.com/channel/UCDWVNwQce16D16tPc5NBYlQ,2024-08-06,2024,8,August,Tuesday,6,12,29
2 steps to get rid of scalp buildup and dandruff #clinicalcosmetologist #skincare #haircare,https://www.youtube.com/watch?v=8eWaaSXMnSo,2024-08-06 12:28:16.434000+00:00,Dr.Bhagyashree,https://www.youtube.com/channel/UCk8U-j3BoWWd9cny2YNe4jg,2024-08-06,2024,8,August,Tuesday,6,12,28
Deep Cleaning Of Scalp | Home Remedy | Hair loss | Hair Fall | Hair Growth | Hair Regrowth #Shorts,https://www.youtube.com/watch?v=HL6fLHxOLn4,2024-08-06 12:27:09.370000+00:00,Adon Hair Care,https://www.youtube.com/channel/UC2byIPE_vEJ8cAIOCyoK1Ww,2024-08-06,2024,8,August,Tuesday,6,12,27
4 SECRET Tips To Remove Dandruff Forever | BeerBiceps Health,https://www.youtube.com/watch?v=fD76EpQzAkw,2024-08-06 12:26:31.290000+00:00,BeerBiceps,https://www.youtube.com/channel/UCPxMZIFE856tbTfdkdjzTSQ,2024-08-06,2024,8,August,Tuesday,6,12,26
Hair Care - How To Treat Oily Scalp & Greasy Looking Hair,https://www.youtube.com/watch?v=NyFBs0ltC5Y,2024-08-06 12:25:19.780000+00:00,The Yoga Institute,https://www.youtube.com/channel/UCihUiDJzjyo2ov_qGtW33lw,2024-08-06,2024,8,August,Tuesday,6,12,25
How To Reverse Hair Loss In 12 months (No Bullsh*t Protocol),https://www.youtube.com/watch?v=obbS8JrVvvY,2024-08-06 12:18:36.634000+00:00,AMGTA,https://www.youtube.com/channel/UC6X-1UqOkQ2Z3jzqzBP_g8g,2024-08-06,2024,8,August,Tuesday,6,12,18
Derma roller Hair Regrowth Results 6 Months | Month by Month Progress | Coffee as a DHT Blocker,https://www.youtube.com/watch?v=9IKQjdLweOM,2024-08-06 12:08:46.834000+00:00,John Harper,https://www.youtube.com/channel/UCMcT1nnvvf68nUscUljDMQA,2024-08-06,2024,8,August,Tuesday,6,12,8
This LinkedIn Hack Got Me into an Irish Startup Remotely from India | 100xdevs Success Stories,https://www.youtube.com/watch?v=KuwSMiTQOI8,2024-08-05 18:41:16.648000+00:00,100xDevs,https://www.youtube.com/channel/UC4VQ9IlUFTspf6FV-MdKFvA,2024-08-05,2024,8,August,Monday,5,18,41
Duniya ki Sachchaayi ft. Gamerfleet and Prakhar,https://www.youtube.com/watch?v=4bsR6EpYD_g,2024-08-05 18:40:08.425000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-05,2024,8,August,Monday,5,18,40
TCS NQT Off Campus Hiring 2025 Fresher | TCS hiring | Apply online | Job4freshers,https://www.youtube.com/watch?v=fEvkYzN2WFg,2024-08-05 18:38:24.173000+00:00,Job4freshers,https://www.youtube.com/channel/UCnYD9b1YZgZlCsuc8CTRfQg,2024-08-05,2024,8,August,Monday,5,18,38
@SamayRainaOfficial Vs Amazon call center 😂,https://www.youtube.com/watch?v=O6AyZQlmzL4,2024-08-05 18:36:24.093000+00:00,Raina Hub,https://www.youtube.com/channel/UC7alzY6A6GEsYZq56TgOIVw,2024-08-05,2024,8,August,Monday,5,18,36
How I Got TCS Digital 7 LPA+ Offer | Full Roadmap | Strategy to Crack TCS NQT,https://www.youtube.com/watch?v=F0U6MFhkpGg,2024-08-05 18:34:33.324000+00:00,Harshit Trehan,https://www.youtube.com/channel/UCtSgvR0074NWsMEk64VxTzA,2024-08-05,2024,8,August,Monday,5,18,34
How I Got TCS Digital 7 LPA+ Offer | Full Roadmap | Strategy to Crack TCS NQT,https://www.youtube.com/watch?v=F0U6MFhkpGg,2024-08-05 18:17:21.379000+00:00,Harshit Trehan,https://www.youtube.com/channel/UCtSgvR0074NWsMEk64VxTzA,2024-08-05,2024,8,August,Monday,5,18,17
Man v/s Wild | Ep. 01 | The Adivasi Adventure | Purav Jha,https://www.youtube.com/watch?v=pgTBc_x069Y,2024-08-05 18:15:10.103000+00:00,Purav Jha,https://www.youtube.com/channel/UCKxvc8h4kb11SjGXaXXQuRA,2024-08-05,2024,8,August,Monday,5,18,15
CHAINED TOGETHER ft. Gamerfleet,https://www.youtube.com/watch?v=pswycBJlzcI,2024-08-05 18:04:29.319000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-05,2024,8,August,Monday,5,18,4
@Tanmay Bhat And @Samay Raina Prank on Gamer fleet || Gaming Kaccha prank 🤣 || #shorts #gamerfleet,https://www.youtube.com/watch?v=5RO_hX91buw,2024-08-04 15:52:51.604000+00:00,PRODASH,https://www.youtube.com/channel/UCmjoEfijwBh35HdQxFC_sVg,2024-08-04,2024,8,August,Sunday,4,15,52
Leetcode - Trust on Compiler 👎🏻 ❌ 💔 - Striver Shorts,https://www.youtube.com/watch?v=UOgKdjeniAE,2024-08-04 15:51:39.536000+00:00,Striver - Shorts,https://www.youtube.com/channel/UCqL09NuQJS5EDJHhuC6baMQ,2024-08-04,2024,8,August,Sunday,4,15,51
TCS Campus Interview I Campus Placements I Gauri Shrimali I Arvind Singh Pemawat,https://www.youtube.com/watch?v=oD5J1a3XU48,2024-08-04 15:50:26.887000+00:00,Arvind Singh Pemawat,https://www.youtube.com/channel/UCXPwqISriGtTQkLwsax7uiQ,2024-08-04,2024,8,August,Sunday,4,15,50
"GEOGUESSR ft. Aakash Gupta, Rahul Dua, Nishant Suri",https://www.youtube.com/watch?v=aQM1Ijiej3U,2024-08-04 15:49:00.032000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-04,2024,8,August,Sunday,4,15,49
TOP 7 SCHOLARSHIPS 2024 | Free laptop by company | Standard 1 to 12 | ALL COLLEGE STUDENTS | UG | PG,https://www.youtube.com/watch?v=cWf8nubN3cw,2024-08-04 13:44:09.409000+00:00,it's me - yamee,https://www.youtube.com/channel/UCNzIOygPUrihIPC2f94onoQ,2024-08-04,2024,8,August,Sunday,4,13,44
📢All Scholarship Exam for class 6th to 12th Students |🙌Know all details about competitive exams,https://www.youtube.com/watch?v=jpFQglS3HDI,2024-08-04 13:43:39.835000+00:00,Rankers 9-10 & Foundation,https://www.youtube.com/channel/UC9G9dVamsElry0sbeKX1hjw,2024-08-04,2024,8,August,Sunday,4,13,43
Laptop + College + Hostel Scholarship | Bharti Airtel Scholarship | UG STUDENTS | It's me yamee,https://www.youtube.com/watch?v=V8Dj9AgPQ0w,2024-08-04 13:43:05.784000+00:00,it's me - yamee,https://www.youtube.com/channel/UCNzIOygPUrihIPC2f94onoQ,2024-08-04,2024,8,August,Sunday,4,13,43
SCHOLARSHIP 2024 - 40000 RS PER YAR - STANDARD 6 TO 12 - ALL COLLEGE STUDENTS,https://www.youtube.com/watch?v=_GhrxnPTpUc,2024-08-04 13:33:45.798000+00:00,Jagrut Awaaz,https://www.youtube.com/channel/UC1r3ylHAfLDocOkOuWIXCeA,2024-08-04,2024,8,August,Sunday,4,13,33
🔥 કોમન એન્ટ્રેસ ટેસ્ટ ( CET ) રજીસ્ટ્રેશન કેવી રીતે કરવું ? | ડોકયુમેન્ટ કયા કયા જોઈશે ? | CET MERIT,https://www.youtube.com/watch?v=lHIuAH3wAQw,2024-08-04 13:26:07.528000+00:00,Hasmukh Viruna,https://www.youtube.com/channel/UCxVrrnr3WxC-f81i-D0O65w,2024-08-04,2024,8,August,Sunday,4,13,26
Strivers A2Z DSA Course/Sheet - The Biggest Launch from TUF 🔥,https://www.youtube.com/watch?v=rHn9af16O_E,2024-08-03 20:14:32.605000+00:00,Striver,https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g,2024-08-03,2024,8,August,Saturday,3,20,14
Story Of Every Data Analyst #comedy #shorts #short,https://www.youtube.com/watch?v=AtfyMz8s6Ls,2024-08-03 20:13:53.419000+00:00,Kedar Bhai Sunno!!,https://www.youtube.com/channel/UCJDTeh0TDzpkcFkjNN_TQ7A,2024-08-03,2024,8,August,Saturday,3,20,13
What is Data Science? | Completely RoadMap | Simply Explained,https://www.youtube.com/watch?v=uIUvpJdYgSA,2024-08-03 20:01:04.023000+00:00,Apna College,https://www.youtube.com/channel/UCBwmMxybNva6P_5VmxjzwqA,2024-08-03,2024,8,August,Saturday,3,20,1
90 Days Roadmap | PLACEMENT GUARANTEED | Software Engineer | FAANG and Startups,https://www.youtube.com/watch?v=ayZppqJAUcc,2024-08-03 19:50:36.499000+00:00,Striver,https://www.youtube.com/channel/UCvEKHATlVq84hm1jduTYm8g,2024-08-03,2024,8,August,Saturday,3,19,50
5 Steps to Learn DSA - Complete Roadmap To Learn DSA,https://www.youtube.com/watch?v=9KeE_uDsOI8,2024-08-03 19:49:10.582000+00:00,CareerRide,https://www.youtube.com/channel/UCjDHKp8AGNucJmEBMCk0NGg,2024-08-03,2024,8,August,Saturday,3,19,49
How I Got My First ₹40K/Month Internship Without Any Experience | Full Roadmap,https://www.youtube.com/watch?v=pcSsuv56QUQ,2024-08-03 19:38:03.256000+00:00,Harshit Trehan,https://www.youtube.com/channel/UCtSgvR0074NWsMEk64VxTzA,2024-08-03,2024,8,August,Saturday,3,19,38
TATA 👉🏻 Exclusive PAID Internship 2024 ➤How to Apply & Boost Your Career | Full Details Inside,https://www.youtube.com/watch?v=1jnQ7GVNcaI,2024-08-03 19:36:47.971000+00:00,Ojasvi Verma [IIT Bombay],https://www.youtube.com/channel/UCarPWCiBTPGSNCNtjiNNcGA,2024-08-03,2024,8,August,Saturday,3,19,36
From Application to Offer: The Complete Internship Search Blueprint!,https://www.youtube.com/watch?v=wBie4y1ngt4,2024-08-03 19:36:04.536000+00:00,Murrad on Run,https://www.youtube.com/channel/UCnj05A7-L71QjMPnGabcLJw,2024-08-03,2024,8,August,Saturday,3,19,36
Best Internship Websites | Paid Internships for Students. Part 3.  #internship   #internships,https://www.youtube.com/watch?v=1G7Ll0qCpOE,2024-08-03 19:35:26.956000+00:00,Anirban Sarkar,https://www.youtube.com/channel/UCiSO-uErOf68svA-vZEr61A,2024-08-03,2024,8,August,Saturday,3,19,35
Infosys Springboard Internship 2024 ➤ Free Online Internships for College Students : August Batch,https://www.youtube.com/watch?v=gpbUssFwO3U,2024-08-03 19:30:59.538000+00:00,Tricky Man,https://www.youtube.com/channel/UCBm0hPI-ykEloE6c8Tf15Vw,2024-08-03,2024,8,August,Saturday,3,19,30
How to find Internships with no skills?,https://www.youtube.com/watch?v=di3_aVJy7Kw,2024-08-03 19:30:06.578000+00:00,Apna College,https://www.youtube.com/channel/UCBwmMxybNva6P_5VmxjzwqA,2024-08-03,2024,8,August,Saturday,3,19,30
Infosys Springboard Internship 2024 | Free Online Internship with Certificate for College Students,https://www.youtube.com/watch?v=0Pb18DJQRmg,2024-08-03 19:29:41.693000+00:00,Jenny's Lectures CS IT,https://www.youtube.com/channel/UCM-yUTYGmrNvKOCcAl21g3w,2024-08-03,2024,8,August,Saturday,3,19,29
"Online Internship with Certificate by Infosys 😍 But, Hurry!!",https://www.youtube.com/watch?v=-3IIdd97NWQ,2024-08-03 19:21:39.845000+00:00,Shweta Arora,https://www.youtube.com/channel/UChUvKQ5WX6YQlP3dYh-bgCQ,2024-08-03,2024,8,August,Saturday,3,19,21
How I Got My FIRST PAID INTERNSHIP 💸 | Ishan Sharma #shorts,https://www.youtube.com/watch?v=kENkgLYxq0o,2024-08-03 16:53:48.103000+00:00,Ishan Sharma,https://www.youtube.com/channel/UCY6N8zZhs2V7gNTUxPuKWoQ,2024-08-03,2024,8,August,Saturday,3,16,53
"Among Us ft. CARRYMINATI, TANMAY BHAT, KSB, SUHANI SHAH GAMERFLEET, NISHANT TANWAR",https://www.youtube.com/watch?v=z84Zeso1SkU,2024-08-03 15:44:04.992000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-03,2024,8,August,Saturday,3,15,44
Trick To Get 103 Rated Ronaldo | eFootball 2024 Mobile | Ronaldo Trick In Show Time Bullet Header,https://www.youtube.com/watch?v=MrzOK27dVGM,2024-08-03 13:00:59.521000+00:00,Bixoy Tech & Gaming,https://www.youtube.com/channel/UCiktLzA8I4NmqPmijIv1wUA,2024-08-03,2024,8,August,Saturday,3,13,0
NEW C. RONALDO BULLET HEADER SHOW-TIME PACK OPENING 🔥eFootball 24 mobile,https://www.youtube.com/watch?v=Pt7wLbveA_8,2024-08-03 12:51:19.920000+00:00,9AL Games,https://www.youtube.com/channel/UCvzTJH6G9bH5nCQ1Hfb8nGg,2024-08-03,2024,8,August,Saturday,3,12,51
"FIRST TRY SHOWTIME CRISTIANO RONALDO 😱💯 100 COIN TRICK TO GET RONALDO,WEGHORST & SORLOTH 😻 #shorts",https://www.youtube.com/watch?v=wCP2-1DMRFs,2024-08-03 12:26:25.179000+00:00,MALLU PES TROLLS,https://www.youtube.com/channel/UCSuP2VrHW3QpszrEZk1iOcw,2024-08-03,2024,8,August,Saturday,3,12,26
Elon Musk HIRED A 14-year OLD BOY 😳| #shorts,https://www.youtube.com/watch?v=ANSSFw8sWS4,2024-08-03 09:44:20.419000+00:00,Manvendra Chauhan,https://www.youtube.com/channel/UCVsW2giy-FsMq555pAyDCpQ,2024-08-03,2024,8,August,Saturday,3,9,44
How to get a Google internship? | Earn up to ₹85 LPA with this Google internship #shorts,https://www.youtube.com/watch?v=N0LElq2PsyU,2024-08-03 09:42:49.622000+00:00,Campus Core,https://www.youtube.com/channel/UCbwthJmjmX5ZhuhyBp0otqw,2024-08-03,2024,8,August,Saturday,3,9,42
"Among Us with Tanmay Bhat, GamerFleet, Karan Singh Boomer, Suhani Shah, Nishant Tanwar, DaddyCool",https://www.youtube.com/watch?v=3P0x5R_-b2I,2024-08-02 16:41:53.577000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-02,2024,8,August,Friday,2,16,41
Among Us ft. Chess Gang,https://www.youtube.com/watch?v=t_HZiOKa3BQ,2024-08-02 16:22:59.752000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-02,2024,8,August,Friday,2,16,22
SCHOLARSHIP 2024 - 40000 RS PER YAR - STANDARD 6 TO 12 - ALL COLLEGE STUDENTS,https://www.youtube.com/watch?v=_GhrxnPTpUc,2024-08-02 15:33:57.906000+00:00,Jagrut Awaaz,https://www.youtube.com/channel/UC1r3ylHAfLDocOkOuWIXCeA,2024-08-02,2024,8,August,Friday,2,15,33
Minecraft Easy IRON FARM Without a Zombie - Tutorial 1.19+,https://www.youtube.com/watch?v=np7NEx2KdYU,2024-08-02 09:15:38.699000+00:00,Voltrox,https://www.youtube.com/channel/UC9qSeKSaJ-YolQo4bCpZfIg,2024-08-02,2024,8,August,Friday,2,9,15
Minecraft 1.20 Easy IRON Farm Tutorial - 330+ Per Hour,https://www.youtube.com/watch?v=JrQuD6xWHlA,2024-08-02 09:12:22.406000+00:00,Voltrox,https://www.youtube.com/channel/UC9qSeKSaJ-YolQo4bCpZfIg,2024-08-02,2024,8,August,Friday,2,9,12
Samay Raina with 10 minutes vs Sagar Shah with 1 minute | Insane finish,https://www.youtube.com/watch?v=TfoMS6PbAeo,2024-08-02 05:57:49.717000+00:00,ChessBase India,https://www.youtube.com/channel/UCIsEhwBMPkRHsEgqYAPQHsA,2024-08-02,2024,8,August,Friday,2,5,57
Giving Minecraft ONE LAST chance ft. Shamerfleet,https://www.youtube.com/watch?v=slTJ8BJ5Rp4,2024-08-02 04:19:17.746000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-02,2024,8,August,Friday,2,4,19
GIVING MINECRAFT ANOTHER CHANCE,https://www.youtube.com/watch?v=T5Q8c5PZmpw,2024-08-01 18:10:24.583000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-01,2024,8,August,Thursday,1,18,10
Deewane Huye Pagal Best Comedy Scene,https://www.youtube.com/watch?v=6cd7Vf_Xqgg,2024-08-01 17:23:01.858000+00:00,Shemaroo Shorties,https://www.youtube.com/channel/UCowc_XRO9-tml-mF6SlWiTg,2024-08-01,2024,8,August,Thursday,1,17,23
YOU LAUGH YOU LOSE | SAMAY vs GAMERFLEET,https://www.youtube.com/watch?v=yz-9o2RiA4E,2024-08-01 07:11:14.471000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-01,2024,8,August,Thursday,1,7,11
Samay Raina's DANGEROUS Try Not to Laugh Challenge ft.@GamerFleet,https://www.youtube.com/watch?v=8eSSlGuI3YM,2024-08-01 06:52:18.666000+00:00,The Humour Hub,https://www.youtube.com/channel/UCMys0gcjg5HvR6oqyfTbwaA,2024-08-01,2024,8,August,Thursday,1,6,52
@SamayRainaOfficial Buying Funniest products from AMAZON,https://www.youtube.com/watch?v=FccUasCnXcI,2024-08-01 06:44:59.478000+00:00,Sarcastic Sher,https://www.youtube.com/channel/UCiKEoW-nxcnm56YwPIKKfig,2024-08-01,2024,8,August,Thursday,1,6,44
PLAYING MINECRAFT FINALLY!!,https://www.youtube.com/watch?v=xFSIDe9VeMI,2024-08-01 04:26:59.568000+00:00,Samay Raina,https://www.youtube.com/channel/UCAov2BBv1ZJav0c_yHEciAw,2024-08-01,2024,8,August,Thursday,1,4,26
